PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
16,36,"(28, 37, 8, 0)",TACKLE,4,3,True,TACKLE,"[[0.7799999999999999, 0.1, 0.1], [0.7799999999999999, 0.1, 0.1]]"
14,36,"(27, 37, 8, 0)",TACKLE,1,3,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,36,"(26, 37, 8, 0)",TACKLE,0,0,False,TACKLE,"[[0.1, 1.9100000000000001, 0.1], [1.6600000000000001, 2.63, 0.1]]"
18,36,"(26, 36, 8, 0)",GROWL,0,1,False,BIDE,"[[1.9100000000000001, 0.64, 0.1], [2.63, 0.64, 0.1]]"
18,36,"(26, 35, 8, 0)",GROWL,0,2,False,BIDE,"[[0.64, 0.1, 0.1], [0.64, 0.1, 0.1]]"
18,36,"(26, 35, 7, 0)",LEECH_SEED,0,2,False,BIDE,"[[0.64, 0.1, 0.1], [0.64, 0.1, 0.1]]"
14,35,"(25, 35, 7, 0)",TACKLE,0,2,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,35,"(25, 34, 7, 0)",GROWL,0,3,False,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,35,"(25, 34, 6, 0)",LEECH_SEED,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,33,"(25, 33, 6, 0)",GROWL,0,4,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,31,"(25, 33, 5, 0)",LEECH_SEED,0,4,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,29,"(25, 33, 4, 0)",LEECH_SEED,0,4,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
9,27,"(25, 32, 4, 0)",GROWL,0,5,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,25,"(25, 32, 3, 0)",LEECH_SEED,0,5,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
5,23,"(25, 32, 2, 0)",LEECH_SEED,0,5,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
3,21,"(25, 31, 2, 0)",GROWL,0,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
5,19,"(25, 30, 2, 0)",GROWL,0,6,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
3,17,"(25, 30, 1, 0)",LEECH_SEED,0,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
5,15,"(25, 29, 1, 0)",GROWL,0,6,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,12,"(24, 29, 1, 0)",TACKLE,0,6,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
9,10,"(24, 29, 0, 0)",LEECH_SEED,0,6,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
9,8,"(24, 28, 0, 0)",GROWL,0,6,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
11,5,"(23, 28, 0, 0)",TACKLE,0,6,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
0,5,"(23, 28, 0, 0)",GROWL,0,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 0 35 1722301574.829771PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[7.71, 30.889999999999993, 6.069999999999999], [17.0, 50.259999999999984, 14.4]]"
17,36,"(35, 40, 9, 0)",LEECH_SEED,31,0,True,TACKLE,"[[0.1, 6.069999999999999, 0.1], [0.9, 12.72, 0.98]]"
19,36,"(34, 40, 9, 0)",TACKLE,28,0,True,DEFENSE_CURL,"[[0.1, 0.1, 0.1], [0.1, 0.9, 0.1]]"
15,36,"(34, 39, 9, 0)",GROWL,26,1,True,TACKLE,"[[1.4499999999999997, 0.74, 3.42], [2.27, 1.54, 6.02]]"
11,36,"(33, 39, 9, 0)",TACKLE,23,1,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,36,"(33, 39, 8, 0)",LEECH_SEED,21,1,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
9,36,"(32, 39, 8, 0)",TACKLE,18,1,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
11,36,"(32, 38, 8, 0)",GROWL,16,2,True,DEFENSE_CURL,"[[0.1, 0.1, 0.1], [0.98, 0.1, 0.1]]"
13,36,"(32, 37, 8, 0)",GROWL,14,3,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
15,36,"(32, 36, 8, 0)",GROWL,12,4,True,DEFENSE_CURL,"[[0.7499999999999999, 0.1, 0.1], [0.7499999999999999, 0.1, 0.1]]"
17,36,"(31, 36, 8, 0)",TACKLE,9,4,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
19,36,"(31, 36, 7, 0)",LEECH_SEED,7,4,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,36,"(31, 35, 7, 0)",GROWL,5,5,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
17,36,"(31, 35, 6, 0)",LEECH_SEED,3,5,True,TACKLE,"[[0.1, 0.1, 0.7599999999999999], [0.1, 0.1, 0.7599999999999999]]"
23,36,"(30, 35, 6, 0)",TACKLE,0,0,False,DEFENSE_CURL,"[[1.44, 1.4, 0.1], [2.0999999999999996, 1.4, 0.7599999999999999]]"
23,36,"(30, 34, 6, 0)",GROWL,0,1,False,SCREECH,"[[1.4, 0.1, 0.1], [1.4, 0.1, 0.1]]"
23,35,"(29, 34, 6, 0)",TACKLE,0,1,False,SCREECH,"[[1.4, 0.1, 0.1], [1.4, 0.1, 0.1]]"
15,34,"(28, 34, 6, 0)",TACKLE,0,1,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
15,34,"(28, 34, 5, 0)",LEECH_SEED,0,1,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
5,31,"(27, 34, 5, 0)",TACKLE,0,1,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,29,"(27, 33, 5, 0)",GROWL,0,2,True,SCREECH,"[[0.1, 0.7499999999999999, 0.1], [0.1, 0.7499999999999999, 0.1]]"
0,29,"(27, 33, 5, 0)",TACKLE,0,2,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 0 21 1722301581.5329769PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[7.71, 31.519999999999992, 6.779999999999999], [17.0, 50.889999999999986, 15.899999999999999]]"
19,36,"(35, 39, 10, 0)",GROWL,33,1,False,TACKLE,"[[4.6899999999999995, 7.869999999999999, 19.160000000000004], [9.049999999999999, 14.15, 27.889999999999993]]"
21,36,"(35, 39, 9, 0)",LEECH_SEED,31,1,True,DEFENSE_CURL,"[[9.99, 0.7499999999999999, 8.62], [13.29, 1.63, 13.17]]"
23,36,"(34, 39, 9, 0)",TACKLE,28,1,True,DEFENSE_CURL,"[[4.6899999999999995, 1.42, 4.08], [7.199999999999999, 2.21, 4.08]]"
24,36,"(34, 39, 8, 0)",LEECH_SEED,26,1,True,DEFENSE_CURL,"[[4.64, 2.76, 2.1099999999999994], [6.1899999999999995, 3.4099999999999997, 2.8999999999999995]]"
21,36,"(34, 38, 8, 0)",GROWL,24,2,True,TACKLE,"[[2.76, 0.1, 0.7599999999999999], [3.4099999999999997, 0.1, 0.7599999999999999]]"
23,36,"(34, 37, 8, 0)",GROWL,22,3,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,36,"(34, 36, 8, 0)",GROWL,20,4,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,36,"(33, 36, 8, 0)",TACKLE,17,4,True,DEFENSE_CURL,"[[0.7799999999999999, 0.1, 0.73], [0.7799999999999999, 0.1, 0.73]]"
23,36,"(33, 36, 7, 0)",LEECH_SEED,15,4,True,TACKLE,"[[0.1, 0.73, 0.1], [0.1, 0.73, 0.1]]"
24,36,"(32, 36, 7, 0)",TACKLE,12,4,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,36,"(31, 36, 7, 0)",TACKLE,9,4,True,DEFENSE_CURL,"[[0.1, 0.7799999999999999, 0.7699999999999999], [0.1, 0.7799999999999999, 0.7699999999999999]]"
24,36,"(30, 36, 7, 0)",TACKLE,6,4,True,DEFENSE_CURL,"[[0.1, 0.72, 0.1], [0.1, 0.72, 0.1]]"
23,36,"(29, 36, 7, 0)",TACKLE,3,4,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
26,36,"(28, 36, 7, 0)",TACKLE,0,0,False,TACKLE,"[[0.1, 1.4, 0.7799999999999999], [0.83, 2.19, 0.7799999999999999]]"
26,36,"(28, 35, 7, 0)",GROWL,0,1,False,BIDE,"[[0.73, 0.1, 0.7699999999999999], [1.52, 0.1, 0.7699999999999999]]"
26,36,"(28, 34, 7, 0)",GROWL,0,2,False,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
26,36,"(28, 34, 6, 0)",LEECH_SEED,0,2,False,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
22,36,"(28, 34, 5, 0)",LEECH_SEED,0,2,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,33,"(27, 34, 5, 0)",TACKLE,0,2,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
26,31,"(27, 34, 4, 0)",LEECH_SEED,0,2,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,28,"(26, 34, 4, 0)",TACKLE,0,2,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,25,"(25, 34, 4, 0)",TACKLE,0,2,True,BIDE,"[[0.7599999999999999, 0.1, 0.1], [0.7599999999999999, 0.1, 0.1]]"
26,22,"(24, 34, 4, 0)",TACKLE,0,2,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,19,"(23, 34, 4, 0)",TACKLE,0,2,True,BIDE,"[[0.7599999999999999, 0.7799999999999999, 0.1], [0.7599999999999999, 0.7799999999999999, 0.1]]"
28,16,"(22, 34, 4, 0)",TACKLE,0,2,True,BIDE,"[[1.42, 0.1, 0.1], [1.42, 0.1, 0.1]]"
28,13,"(21, 34, 4, 0)",TACKLE,0,2,True,BIDE,"[[0.1, 0.7599999999999999, 0.1], [0.1, 0.7599999999999999, 0.1]]"
24,11,"(21, 34, 3, 0)",LEECH_SEED,0,2,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
22,9,"(21, 34, 2, 0)",LEECH_SEED,0,2,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,6,"(20, 34, 2, 0)",TACKLE,0,2,True,SCREECH,"[[0.1, 0.1, 0.7799999999999999], [0.1, 0.1, 0.7799999999999999]]"
26,3,"(19, 34, 2, 0)",TACKLE,0,2,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,1,"(19, 34, 1, 0)",LEECH_SEED,0,2,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,0,"(19, 34, 1, 0)",GROWL,0,2,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 1 32 1722301591.840252PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[7.71, 34.12999999999999, 6.779999999999999], [17.0, 53.499999999999986, 15.899999999999999]]"
19,36,"(35, 39, 10, 0)",GROWL,33,1,False,TACKLE,"[[5.329999999999999, 9.159999999999998, 19.840000000000003], [9.69, 15.44, 28.569999999999993]]"
21,36,"(35, 39, 9, 0)",LEECH_SEED,31,1,True,DEFENSE_CURL,"[[10.67, 0.7499999999999999, 8.62], [13.969999999999999, 1.63, 13.17]]"
23,36,"(34, 39, 9, 0)",TACKLE,28,1,True,DEFENSE_CURL,"[[4.6899999999999995, 1.42, 4.76], [7.199999999999999, 2.21, 4.76]]"
20,36,"(34, 38, 9, 0)",GROWL,26,2,True,TACKLE,"[[0.1, 1.39, 2.11], [0.89, 2.12, 2.11]]"
22,36,"(34, 37, 9, 0)",GROWL,24,3,True,DEFENSE_CURL,"[[1.39, 0.1, 0.1], [2.12, 0.1, 0.1]]"
24,36,"(33, 37, 9, 0)",TACKLE,21,3,True,DEFENSE_CURL,"[[0.7499999999999999, 0.73, 0.1], [1.44, 0.73, 0.1]]"
23,36,"(33, 36, 9, 0)",GROWL,19,4,True,TACKLE,"[[0.1, 0.1, 0.73], [0.1, 0.1, 0.73]]"
24,36,"(33, 36, 8, 0)",LEECH_SEED,17,4,True,DEFENSE_CURL,"[[0.7799999999999999, 0.1, 1.41], [0.7799999999999999, 0.1, 1.41]]"
24,36,"(33, 35, 8, 0)",GROWL,15,5,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,36,"(32, 35, 8, 0)",TACKLE,12,5,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,36,"(31, 35, 8, 0)",TACKLE,9,5,True,DEFENSE_CURL,"[[0.73, 0.1, 0.1], [0.73, 0.1, 0.7899999999999999]]"
24,36,"(30, 35, 8, 0)",TACKLE,6,5,True,DEFENSE_CURL,"[[0.1, 0.74, 0.1], [0.1, 0.74, 0.1]]"
23,36,"(30, 35, 7, 0)",LEECH_SEED,4,5,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
23,36,"(30, 34, 7, 0)",GROWL,2,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
27,36,"(29, 34, 7, 0)",TACKLE,0,0,False,TACKLE,"[[0.1, 1.39, 2.76], [0.72, 2.09, 2.76]]"
27,36,"(29, 34, 6, 0)",LEECH_SEED,0,0,True,SCREECH,"[[2.0999999999999996, 0.7599999999999999, 0.1], [2.0999999999999996, 0.7599999999999999, 0.1]]"
22,33,"(28, 34, 6, 0)",TACKLE,0,0,True,TACKLE,"[[0.1, 0.73, 0.1], [0.1, 0.73, 0.1]]"
13,30,"(27, 34, 6, 0)",TACKLE,0,0,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
15,27,"(26, 34, 6, 0)",TACKLE,0,0,True,BIDE,"[[0.1, 0.7599999999999999, 0.1], [0.1, 0.7599999999999999, 0.1]]"
17,24,"(25, 34, 6, 0)",TACKLE,0,0,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
19,22,"(25, 34, 5, 0)",LEECH_SEED,0,0,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
15,20,"(25, 33, 5, 0)",GROWL,0,1,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
13,18,"(25, 32, 5, 0)",GROWL,0,2,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
10,15,"(24, 32, 5, 0)",TACKLE,0,2,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
12,13,"(24, 32, 4, 0)",LEECH_SEED,0,2,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,11,"(24, 31, 4, 0)",GROWL,0,3,True,BIDE,"[[0.7699999999999999, 0.1, 0.1], [0.7699999999999999, 0.1, 0.1]]"
16,8,"(23, 31, 4, 0)",TACKLE,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,6,"(23, 31, 3, 0)",LEECH_SEED,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
20,4,"(23, 31, 2, 0)",LEECH_SEED,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
22,2,"(23, 31, 1, 0)",LEECH_SEED,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
22,0,"(23, 31, 1, 0)",LEECH_SEED,0,3,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 1 31 1722301601.651059PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[7.71, 36.139999999999986, 6.779999999999999], [17.0, 56.30999999999998, 15.899999999999999]]"
19,36,"(35, 39, 10, 0)",GROWL,33,1,False,TACKLE,"[[5.329999999999999, 9.79, 21.220000000000006], [9.69, 16.87, 29.949999999999996]]"
21,36,"(35, 39, 9, 0)",LEECH_SEED,31,1,True,DEFENSE_CURL,"[[12.049999999999999, 0.7499999999999999, 8.62], [15.349999999999998, 1.63, 13.17]]"
7,36,"(35, 38, 9, 0)",GROWL,29,2,True,TACKLE,"[[0.1, 0.7499999999999999, 0.1], [0.1, 0.7499999999999999, 0.98]]"
9,36,"(34, 38, 9, 0)",TACKLE,25,2,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
6,36,"(33, 38, 9, 0)",TACKLE,23,2,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
3,36,"(33, 38, 8, 0)",LEECH_SEED,21,2,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
5,36,"(33, 37, 8, 0)",GROWL,19,3,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,36,"(33, 36, 8, 0)",GROWL,17,4,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
9,36,"(32, 36, 8, 0)",TACKLE,14,4,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
11,36,"(32, 36, 7, 0)",LEECH_SEED,12,4,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
13,36,"(32, 35, 7, 0)",GROWL,10,5,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
12,36,"(31, 35, 7, 0)",TACKLE,7,5,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,36,"(31, 34, 7, 0)",GROWL,5,6,True,DEFENSE_CURL,"[[0.62, 0.1, 0.1], [1.42, 0.1, 0.1]]"
16,36,"(31, 34, 6, 0)",LEECH_SEED,3,6,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
22,36,"(30, 34, 6, 0)",TACKLE,0,0,False,TACKLE,"[[1.4499999999999997, 0.71, 0.7499999999999999], [1.4499999999999997, 0.71, 1.5699999999999998]]"
15,35,"(29, 34, 6, 0)",TACKLE,0,0,False,TACKLE,"[[1.44, 0.1, 0.1], [2.2199999999999998, 0.1, 0.1]]"
15,35,"(29, 33, 6, 0)",GROWL,0,1,False,BIDE,"[[0.1, 0.1, 0.7499999999999999], [0.1, 0.72, 0.7499999999999999]]"
15,34,"(28, 33, 6, 0)",TACKLE,0,1,False,BIDE,"[[0.1, 0.1, 0.1], [0.1, 0.1, 0.89]]"
13,33,"(27, 33, 6, 0)",TACKLE,0,1,False,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
13,33,"(27, 33, 5, 0)",LEECH_SEED,0,1,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
15,31,"(27, 33, 4, 0)",LEECH_SEED,0,1,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
17,28,"(26, 33, 4, 0)",TACKLE,0,1,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
19,26,"(26, 32, 4, 0)",GROWL,0,2,True,SCREECH,"[[0.1, 0.1, 0.1], [0.1, 0.1, 0.83]]"
21,23,"(25, 32, 4, 0)",TACKLE,0,2,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
23,21,"(25, 32, 3, 0)",LEECH_SEED,0,2,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
25,19,"(25, 32, 2, 0)",LEECH_SEED,0,2,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
21,17,"(24, 32, 2, 0)",TACKLE,0,2,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
11,15,"(24, 31, 2, 0)",GROWL,0,3,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
13,12,"(23, 31, 2, 0)",TACKLE,0,3,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
15,10,"(23, 31, 1, 0)",LEECH_SEED,0,3,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
17,8,"(23, 31, 0, 0)",LEECH_SEED,0,3,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
19,5,"(22, 31, 0, 0)",TACKLE,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
21,3,"(22, 30, 0, 0)",GROWL,0,4,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
21,0,"(21, 30, 0, 0)",TACKLE,0,4,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 1 34 1722301613.0518882PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[7.71, 38.16999999999998, 6.779999999999999], [17.0, 59.14999999999998, 15.899999999999999]]"
19,36,"(35, 39, 10, 0)",GROWL,33,1,False,TACKLE,"[[5.329999999999999, 9.79, 23.250000000000007], [9.69, 16.87, 32.78999999999999]]"
21,36,"(35, 39, 9, 0)",LEECH_SEED,31,1,True,DEFENSE_CURL,"[[13.419999999999998, 1.4099999999999997, 8.62], [17.529999999999998, 2.29, 13.17]]"
23,36,"(34, 39, 9, 0)",TACKLE,28,1,True,DEFENSE_CURL,"[[5.379999999999999, 2.11, 6.129999999999999], [8.7, 2.9, 6.129999999999999]]"
20,36,"(34, 38, 9, 0)",GROWL,26,2,True,TACKLE,"[[0.1, 2.08, 2.11], [0.89, 2.81, 2.11]]"
17,36,"(34, 38, 8, 0)",LEECH_SEED,24,2,True,TACKLE,"[[1.4699999999999998, 0.1, 1.39], [2.26, 0.9, 1.39]]"
14,36,"(34, 38, 7, 0)",LEECH_SEED,22,2,True,TACKLE,"[[0.7499999999999999, 0.1, 0.1], [1.5299999999999998, 1.0, 0.1]]"
16,36,"(34, 37, 7, 0)",GROWL,20,3,True,DEFENSE_CURL,"[[0.1, 0.1, 0.1], [0.1, 1.0, 0.1]]"
18,36,"(33, 37, 7, 0)",TACKLE,17,3,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
17,36,"(33, 36, 7, 0)",GROWL,15,4,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
19,36,"(33, 36, 6, 0)",LEECH_SEED,13,4,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
21,36,"(33, 35, 6, 0)",GROWL,11,5,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
23,36,"(32, 35, 6, 0)",TACKLE,8,5,True,DEFENSE_CURL,"[[0.1, 0.1, 0.7499999999999999], [0.1, 0.1, 0.7499999999999999]]"
24,36,"(31, 35, 6, 0)",TACKLE,5,5,True,DEFENSE_CURL,"[[0.1, 0.1, 0.7699999999999999], [0.1, 0.7899999999999999, 0.7699999999999999]]"
23,36,"(30, 35, 6, 0)",TACKLE,2,5,True,TACKLE,"[[0.1, 0.7799999999999999, 0.1], [0.1, 0.7799999999999999, 0.1]]"
26,36,"(29, 35, 6, 0)",TACKLE,0,0,False,TACKLE,"[[0.1, 2.77, 0.7799999999999999], [0.83, 3.56, 0.7799999999999999]]"
26,36,"(29, 35, 5, 0)",LEECH_SEED,0,0,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,34,"(29, 35, 4, 0)",LEECH_SEED,0,0,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,32,"(29, 34, 4, 0)",GROWL,0,1,True,BIDE,"[[0.7799999999999999, 0.1, 0.1], [0.7799999999999999, 0.1, 0.1]]"
28,29,"(28, 34, 4, 0)",TACKLE,0,1,True,BIDE,"[[0.7899999999999999, 0.7799999999999999, 0.1], [0.7899999999999999, 0.7799999999999999, 0.1]]"
26,26,"(27, 34, 4, 0)",TACKLE,0,1,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,24,"(27, 34, 3, 0)",LEECH_SEED,0,1,True,BIDE,"[[0.7799999999999999, 0.1, 0.7699999999999999], [0.7799999999999999, 0.1, 0.7699999999999999]]"
28,21,"(26, 34, 3, 0)",TACKLE,0,1,True,BIDE,"[[0.7799999999999999, 0.1, 0.7499999999999999], [0.7799999999999999, 0.1, 0.7499999999999999]]"
28,19,"(26, 34, 2, 0)",LEECH_SEED,0,1,True,BIDE,"[[0.7699999999999999, 0.1, 0.7499999999999999], [0.7699999999999999, 0.1, 0.7499999999999999]]"
26,16,"(25, 34, 2, 0)",TACKLE,0,1,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,14,"(25, 34, 1, 0)",LEECH_SEED,0,1,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,11,"(24, 34, 1, 0)",TACKLE,0,1,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,8,"(23, 34, 1, 0)",TACKLE,0,1,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
26,5,"(22, 34, 1, 0)",TACKLE,0,1,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,3,"(22, 33, 1, 0)",GROWL,0,2,True,SCREECH,"[[0.8099999999999999, 0.1, 0.1], [0.8099999999999999, 0.1, 0.1]]"
28,1,"(21, 33, 1, 0)",TACKLE,0,2,True,SCREECH,"[[0.1, 0.7799999999999999, 0.1], [0.1, 0.7799999999999999, 0.1]]"
